date,detail,cash,credit,creditType,category,tag,waste
2013년10월08일,음료수,1500,0,,식비>커피/음료,,
2013년10월08일,점심,8000,0,,식비>평일점심,,
2013년10월08일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월09일,커피(with 현아),17800,0,,경조사/회비>데이트,,
2013년10월09일,핸드폰요금(9월),0,78490,현대M카드,주거/통신>이동통신,,
2013년10월10일,음료수,3500,0,,식비>커피/음료,,
2013년10월10일,택시,0,28800,현대M카드,교통/차량>택시비P,,
2013년10월10일,택시,0,16800,현대M카드,교통/차량>택시비P,,
2013년10월10일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월10일,점심,7000,0,,식비>평일점심,,
2013년10월10일,저녁,3000,0,,식비>평일저녁,,
2013년10월11일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월11일,점심,0,6000,현대M카드,식비>평일점심,,
2013년10월11일,저녁(사야씨 사줌),0,19500,현대M카드,식비>평일저녁,,
2013년10월12일,음료수,1620,0,,식비>커피/음료,,
2013년10월12일,음료수,0,1200,현대M카드,식비>커피/음료,,
2013년10월12일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월13일,KT 통화료,0,140,,주거/통신>이동통신,,
2013년10월13일,김뿌라(with 현아),0,34000,현대M카드,경조사/회비>데이트,,
2013년10월14일,점심,7000,0,,식비>평일점심,,
2013년10월14일,감기약,5000,0,,건강/문화>약국,,
2013년10월14일,물,500,0,,식비>부식,,
2013년10월14일,저녁,9000,0,,식비>평일저녁,,
2013년10월14일,택시,0,2500,현대M카드,교통/차량>택시비P,,
2013년10월15일,저녁,5500,0,,식비>평일저녁,,
2013년10월15일,점심,0,8000,현대M카드,식비>평일점심,,
2013년10월15일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월16일,커피쏨,6600,0,,식비>커피/음료,,
2013년10월16일,콜라,0,1000,현대M카드,식비>커피/음료,,
2013년10월16일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월17일,바나나우유,1300,0,,식비>커피/음료,,
2013년10월17일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월18일,콜라,1000,0,,식비>커피/음료,,
2013년10월18일,음료수,700,0,,식비>커피/음료,,
2013년10월18일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월18일,기부,10000,0,,용돈/기타>기타,,
2013년10월19일,샌드위치,6000,0,,식비>간식,,
2013년10월19일,쥬스,1700,0,,식비>커피/음료,,
2013년10월19일,콜라,1000,0,,식비>커피/음료,,
2013년10월19일,택시,0,3300,현대M카드,교통/차량>택시비P,,
2013년10월19일,치킨,0,16000,현대M카드,식비>외식,,
2013년10월20일,간식,4250,0,,식비>간식,,
2013년10월20일,아이스크림(with 현아),3900,0,,경조사/회비>데이트,,
2013년10월20일,소도적(with 현아),0,48000,현대M카드,경조사/회비>데이트,,
2013년10월21일,변액연금(대한생명),200000,0,,저축/보험>연금,고정비용,
2013년10월21일,음료수,1300,0,,식비>커피/음료,,
2013년10월21일,커피,9000,0,,식비>커피/음료,,
2013년10월21일,점심,11000,0,,식비>평일점심,,
2013년10월21일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월21일,저녁,0,4100,현대M카드,식비>평일저녁,,
2013년10월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2013년10월22일,담배,2700,0,,용돈/기타>담배,,
2013년10월22일,우유,1500,0,,식비>커피/음료,,
2013년10월22일,회비,9000,0,,경조사/회비>모임회비,,
2013년10월22일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월22일,신한 LOVE 카드 사용대금 (2013.09.08 ~ 2013.10.07),110200,0,,카드대금>신한 LOVE 카드,,
2013년10월23일,점심,6500,0,,식비>평일점심,,
2013년10월23일,커피,1990,0,,식비>커피/음료,,
2013년10월23일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월23일,현대M카드 사용대금 (2013.09.12 ~ 2013.10.11),793263,0,,카드대금>현대M카드,,
2013년10월24일,빵,8000,0,,식비>간식,,
2013년10월24일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월24일,점심,6000,0,,식비>평일점심,,
2013년10월24일,레모나,3000,0,,식비>간식,,
2013년10월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2013년10월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2013년10월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2013년10월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2013년10월25일,음료수,1800,0,,식비>커피/음료,,
2013년10월25일,곗돈6차,1200000,0,,저축/보험>기타,"계,결혼",
2013년10월25일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월25일,동생생일선물,0,81000,현대M카드,경조사/회비>선물,,
2013년10월25일,화장품,0,32000,현대M카드,의복/미용>헤어/뷰티,,
2013년10월25일,술쏨,0,35900,현대M카드,식비>술/유흥,,
2013년10월25일,택시,0,13800,현대M카드,교통/차량>택시비P,,
2013년10월26일,음료수,1000,0,,식비>커피/음료,,
2013년10월26일,악토버(with 현아),0,12300,현대M카드,경조사/회비>데이트,,
2013년10월26일,버거비(with 현아),0,27000,현대M카드,경조사/회비>데이트,,
2013년10월26일,택시,0,3400,현대M카드,교통/차량>택시비P,,
2013년10월26일,힐스(with 현아),0,21000,현대M카드,경조사/회비>데이트,,
2013년10월27일,저녁(with 현아),32000,0,,경조사/회비>데이트,,
2013년10월27일,담배,2700,0,,용돈/기타>담배,,
2013년10월27일,음료수,1000,0,,식비>커피/음료,,
2013년10월28일,음료수,1300,0,,식비>커피/음료,,
2013년10월28일,점심,6000,0,,식비>평일점심,,
2013년10월28일,저녁,13000,0,,식비>평일저녁,,
2013년10월28일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월29일,저녁,6000,0,,식비>평일저녁,,
2013년10월29일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년10월29일,커피,0,3280,현대M카드,식비>커피/음료,,
2013년10월30일,점심,7000,0,,식비>평일점심,,
2013년10월30일,택시,0,2500,현대M카드,교통/차량>택시비P,,
2013년10월31일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월01일,음료수,1200,0,,식비>커피/음료,,
2013년11월01일,저녁,6800,0,,식비>평일저녁,,
2013년11월01일,담배,3400,0,,용돈/기타>담배,,
2013년11월01일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월01일,점심,6000,0,,식비>평일점심,,
2013년11월01일,신용지킴이 수수료,0,1040,현대M카드,세금/이자>기타,,
2013년11월01일,대중교통비정산(10월),0,66900,현대M카드,교통/차량>대중교통비,,
2013년11월01일,세이브론,0,498,현대M카드,세금/이자>기타,,
2013년11월02일,빵,8000,0,,식비>간식,,
2013년11월02일,니트,29800,0,,의복/미용>의류비,,
2013년11월02일,주유비,0,30000,현대M카드,교통/차량>주유비,,
2013년11월02일,벽초지수목원(with 현아),0,16000,현대M카드,경조사/회비>데이트,,
2013년11월02일,노천드럼통(with 현아),0,39000,현대M카드,경조사/회비>데이트,,
2013년11월02일,코트,0,258000,신한 LOVE 카드,의복/미용>의류비,,
2013년11월03일,과자,8950,0,,식비>간식,,
2013년11월03일,예금,14000000,0,,저축/보험>예금,,
2013년11월03일,간식,5100,0,,식비>간식,,
2013년11월04일,점심,6000,0,,식비>평일점심,,
2013년11월04일,빵,13500,0,,식비>간식,,
2013년11월04일,헤어샵(리안헤어),0,15000,현대M카드,의복/미용>헤어/뷰티,,
2013년11월04일,면바지,0,56000,현대M카드,의복/미용>의류비,,
2013년11월04일,유니클로,0,50700,현대M카드,의복/미용>의류비,,
2013년11월04일,운동기구,0,17000,현대M카드,건강/문화>운동/레저,,
2013년11월05일,저녁,5000,0,,식비>평일저녁,,
2013년11월05일,점심,6000,0,,식비>평일점심,,
2013년11월05일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월06일,점심,6000,0,,식비>평일점심,,
2013년11월06일,저녁,6000,0,,식비>평일저녁,,
2013년11월06일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월07일,점심,8500,0,,식비>평일점심,,
2013년11월07일,택시,0,2500,현대M카드,교통/차량>택시비P,,
2013년11월08일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월08일,핸드폰요금(10월),0,78490,현대M카드,주거/통신>이동통신,,
2013년11월09일,분식,4500,0,,식비>외식,,
2013년11월09일,찜질방,6000,0,,의복/미용>기타,,
2013년11월10일,커피(with 현아),9500,0,,경조사/회비>데이트,,
2013년11월10일,종욱이 축의금,200000,0,,경조사/회비>경조사비,,
2013년11월10일,주유비,0,30000,현대M카드,교통/차량>주유비,,
2013년11월11일,점심,6000,0,,식비>평일점심,,
2013년11월11일,커피,6000,0,,식비>커피/음료,,
2013년11월11일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월12일,점심,6000,0,,식비>평일점심,,
2013년11월12일,비타민,2800,0,,식비>기타,,
2013년11월12일,저녁,8000,0,,식비>평일저녁,,
2013년11월12일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월13일,과자,2500,0,,식비>간식,,
2013년11월13일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월14일,저녁,6200,0,,식비>평일저녁,,
2013년11월14일,담배,2700,0,,용돈/기타>담배,,
2013년11월14일,기타지출,4000,0,,용돈/기타>기타,,
2013년11월14일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월15일,저녁,6000,0,,식비>평일저녁,,
2013년11월15일,콜라,1000,0,,식비>커피/음료,,
2013년11월15일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월15일,스타벅스쏨,0,15100,현대M카드,식비>커피/음료,,
2013년11월15일,셔츠구매,0,39900,현대M카드,의복/미용>의류비,,
2013년11월15일,동생 셔츠선물,0,39900,현대M카드,경조사/회비>선물,,
2013년11월16일,미정국수(with 현아),7000,0,,경조사/회비>데이트,,
2013년11월16일,봉구비어(with 현아),11000,0,,경조사/회비>데이트,,
2013년11월16일,현아랑 1주년 기념 식사,0,160000,현대M카드,경조사/회비>데이트,,
2013년11월16일,택시비,0,19600,현대M카드,교통/차량>택시비P,,
2013년11월16일,커피(with 현아),0,7800,신한 LOVE 카드,경조사/회비>데이트,,
2013년11월17일,가족외식,0,77000,현대M카드,식비>외식,,
2013년11월18일,점심(갈비탕),8000,0,,식비>평일점심,,
2013년11월18일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월19일,점심,4200,0,,식비>평일점심,,
2013년11월19일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월19일,칫솔,1800,0,,생활용품>잡화소모,,
2013년11월20일,점심,7000,0,,식비>평일점심,,
2013년11월20일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월21일,변액연금(대한생명),200000,0,,저축/보험>연금,고정비용,
2013년11월21일,점심,6000,0,,식비>평일점심,,
2013년11월21일,커피쏨,8600,0,,식비>커피/음료,,
2013년11월21일,음료수,1700,0,,식비>커피/음료,,
2013년11월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2013년11월22일,점심,10000,0,,식비>평일점심,,
2013년11월22일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월22일,신한 LOVE 카드 사용대금 (2013.10.08 ~ 2013.11.07),258000,0,,카드대금>신한 LOVE 카드,,
2013년11월23일,택시비,0,4100,현대M카드,교통/차량>택시비P,,
2013년11월23일,오리구이(with 현아),0,41000,현대M카드,경조사/회비>데이트,,
2013년11월23일,MT(with 현아),21000,0,,경조사/회비>데이트,,
2013년11월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2013년11월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2013년11월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2013년11월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2013년11월25일,점심,4700,0,,식비>평일점심,,
2013년11월25일,곗돈7차,1200000,0,,저축/보험>기타,"계,결혼",
2013년11월25일,저녁,5000,0,,식비>평일저녁,,
2013년11월25일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월25일,현대M카드 사용대금 (2013.10.12 ~ 2013.11.11),796608,0,,카드대금>현대M카드,,
2013년11월26일,커피쏨,11800,0,,식비>커피/음료,,
2013년11월26일,담배,2600,0,,용돈/기타>담배,,
2013년11월26일,점심,6000,0,,식비>평일점심,,
2013년11월26일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월27일,저녁,8500,0,,식비>평일저녁,,
2013년11월27일,공차(with현아),5200,0,,경조사/회비>데이트,,
2013년11월27일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월28일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월28일,책,0,12960,현대M카드,건강/문화>도서구입,,
2013년11월29일,저녁,10000,0,,식비>평일저녁,,
2013년11월29일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년11월30일,코팩,5000,0,,의복/미용>헤어/뷰티,,
2013년11월30일,양꼬치(with 현아),0,49000,현대M카드,경조사/회비>데이트,,
2013년11월30일,현아선물,0,25000,현대M카드,경조사/회비>데이트,,
2013년11월30일,맥주(with 현아),0,15300,현대M카드,경조사/회비>데이트,,
2013년12월01일,택시비,0,16900,현대M카드,교통/차량>택시비P,,
2013년12월01일,장보기,9760,0,,식비>부식,,
2013년12월02일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년12월02일,처방전,0,20000,현대M카드,건강/문화>병원비,,
2013년12월02일,빵,3500,0,,식비>간식,,
2013년12월02일,대중교통비정산(11월),0,55600,현대M카드,교통/차량>대중교통비,,
2013년12월02일,세이브론,0,2223,현대M카드,세금/이자>기타,,
2013년12월02일,신용지킴이 수수료,0,900,현대M카드,세금/이자>기타,,
2013년12월03일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년12월03일,커피쏨,0,7680,현대M카드,식비>커피/음료,,
2013년12월03일,[1/3개월] 프로페시아,0,55000,신한 LOVE 카드,건강/문화>약국,할부,
2013년12월03일,콜라,1000,0,,식비>커피/음료,,
2013년12월04일,점심(제육볶음),6000,0,,식비>평일점심,,
2013년12월04일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년12월04일,담배,2700,0,,용돈/기타>담배,,
2013년12월04일,바나나우유,1300,0,,식비>커피/음료,,
2013년12월04일,주식,2000000,0,,저축/보험>주식,,
2013년12월05일,점심(부대찌게),7000,0,,식비>평일점심,,
2013년12월05일,택시,0,2400,현대M카드,교통/차량>택시비P,,
2013년12월05일,저녁(피자),0,12760,현대M카드,식비>평일저녁,,
2013년12월05일,카드깡,0,22000,현대M카드,세금/이자>카드깡,,
2013년12월05일,커피,1300,0,,식비>커피/음료,,
2013년12월05일,기름종이,6500,0,,의복/미용>헤어/뷰티,,
2013년12월06일,택시,0,2400,현대M카드,교통/차량>택시비P,,
