"날짜","yearMonth","category1","category2","detail","현금","카드","카드분류","total","type","totalExpenditure","totalIncome","totalSave"
"2014-05-06","2014-05","의복/미용","헤어/뷰티","헤어샵(박승철헤어)",0,19000,"현대M카드",19000,"expenditure",19000,0,0
"2014-05-06","2014-05","식비","외식","가족외식",0,51000,"현대M카드",51000,"expenditure",51000,0,0
"2014-05-07","2014-05","식비","평일저녁","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2014-05-07","2014-05","식비","평일점심","점심",8000,0,NA,8000,"expenditure",8000,0,0
"2014-05-07","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-08","2014-05","건강/문화","약국","[2/3개월] 프로페시아",0,57092,"신한 LOVE 카드",57092,"expenditure",57092,0,0
"2014-05-08","2014-05","용돈/기타","담배","담배",2700,0,NA,2700,"expenditure",2700,0,0
"2014-05-08","2014-05","경조사/회비","데이트","현아선물(카카오 케이스)",29000,0,NA,29000,"expenditure",29000,0,0
"2014-05-08","2014-05","용돈/기타","선물","어버이날 꽃선물",10000,0,NA,10000,"expenditure",10000,0,0
"2014-05-08","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-09","2014-05","식비","평일점심","점심",7000,0,NA,7000,"expenditure",7000,0,0
"2014-05-09","2014-05","식비","평일저녁","저녁",6500,0,NA,6500,"expenditure",6500,0,0
"2014-05-09","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-10","2014-05","경조사/회비","데이트","라두스 롤케잌(with 현아)",11000,0,NA,11000,"expenditure",11000,0,0
"2014-05-10","2014-05","경조사/회비","데이트","버거비(with 현아)",0,34000,"현대M카드",34000,"expenditure",34000,0,0
"2014-05-10","2014-05","경조사/회비","데이트","길거리포차(with 현아)",0,23000,"현대M카드",23000,"expenditure",23000,0,0
"2014-05-10","2014-05","주거/통신","이동통신","핸드폰요금(4월)",0,72450,"현대M카드",72450,"expenditure",72450,0,0
"2014-05-12","2014-05","용돈/기타","담배","담배",2700,0,NA,2700,"expenditure",2700,0,0
"2014-05-12","2014-05","식비","평일점심","점심_사학연금지하",6000,0,NA,6000,"expenditure",6000,0,0
"2014-05-12","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-13","2014-05","식비","평일점심","점심",4400,0,NA,4400,"expenditure",4400,0,0
"2014-05-13","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-14","2014-05","식비","평일점심","점심_미스터왕왕",8500,0,NA,8500,"expenditure",8500,0,0
"2014-05-14","2014-05","생활용품","기타","아이폰 잭",15000,0,NA,15000,"expenditure",15000,0,0
"2014-05-14","2014-05","식비","술/유흥","술값",27000,0,NA,27000,"expenditure",27000,0,0
"2014-05-15","2014-05","식비","커피/음료","음료수",1500,0,NA,1500,"expenditure",1500,0,0
"2014-05-15","2014-05","식비","평일점심","점심_라멘",8000,0,NA,8000,"expenditure",8000,0,0
"2014-05-15","2014-05","식비","간식","와플쏨..",16800,0,NA,16800,"expenditure",16800,0,0
"2014-05-15","2014-05","식비","커피/음료","음료수",1900,0,NA,1900,"expenditure",1900,0,0
"2014-05-15","2014-05","용돈/기타","담배","담배",2700,0,NA,2700,"expenditure",2700,0,0
"2014-05-15","2014-05","식비","간식","파리바게트",6800,0,NA,6800,"expenditure",6800,0,0
"2014-05-15","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-16","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-17","2014-05","식비","커피/음료","음료수",4100,0,NA,4100,"expenditure",4100,0,0
"2014-05-17","2014-05","경조사/회비","데이트","노량진회(with 현아)",40000,0,NA,40000,"expenditure",40000,0,0
"2014-05-17","2014-05","경조사/회비","데이트","파가니니(with 현아)",24000,0,NA,24000,"expenditure",24000,0,0
"2014-05-17","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-18","2014-05","경조사/회비","데이트","스타벅스(with 현아)",7800,0,NA,7800,"expenditure",7800,0,0
"2014-05-18","2014-05","식비","커피/음료","음료수",1900,0,NA,1900,"expenditure",1900,0,0
"2014-05-19","2014-05","식비","평일점심","점심_명동칼국수",7000,0,NA,7000,"expenditure",7000,0,0
"2014-05-19","2014-05","식비","평일저녁","저녁_직화구이",8000,0,NA,8000,"expenditure",8000,0,0
"2014-05-19","2014-05","식비","커피/음료","음료수",1400,0,NA,1400,"expenditure",1400,0,0
"2014-05-19","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-20","2014-05","식비","평일점심","점심_도시락",3500,0,NA,3500,"expenditure",3500,0,0
"2014-05-20","2014-05","식비","평일저녁","저녁_순대국",8500,0,NA,8500,"expenditure",8500,0,0
"2014-05-20","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-21","2014-05","식비","평일점심","점심_보쌈",9000,0,NA,9000,"expenditure",9000,0,0
"2014-05-22","2014-05","식비","평일저녁","저녁_짜장면",6000,0,NA,6000,"expenditure",6000,0,0
"2014-05-22","2014-05","식비","커피/음료","커피",1900,0,NA,1900,"expenditure",1900,0,0
"2014-05-23","2014-05","용돈/기타","용돈","부모님용돈",3e+05,0,NA,3e+05,"expenditure",3e+05,0,0
"2014-05-23","2014-05","식비","커피/음료","커피",2900,0,NA,2900,"expenditure",2900,0,0
"2014-05-23","2014-05","용돈/기타","담배","담배",3100,0,NA,3100,"expenditure",3100,0,0
"2014-05-23","2014-05","경조사/회비","데이트","치킨(with 현아)",0,23500,"현대M카드",23500,"expenditure",23500,0,0
"2014-05-24","2014-05","경조사/회비","데이트","부자피자(with 현아)",0,34000,"현대M카드",34000,"expenditure",34000,0,0
"2014-05-24","2014-05","경조사/회비","데이트","트래블라이브러리(with 현아)",0,7680,"현대M카드",7680,"expenditure",7680,0,0
"2014-05-24","2014-05","경조사/회비","모임회비","휘슬러모임",50000,0,NA,50000,"expenditure",50000,0,0
"2014-05-25","2014-05","건강/문화","보장성보험","보험비(실비)",40000,0,NA,40000,"expenditure",40000,0,0
"2014-05-25","2014-05","건강/문화","보장성보험","운전자보험",32000,0,NA,32000,"expenditure",32000,0,0
"2014-05-25","2014-05","경조사/회비","데이트","간식(with 현아)",3500,0,NA,3500,"expenditure",3500,0,0
"2014-05-25","2014-05","의복/미용","의류비","티셔츠",10000,0,NA,10000,"expenditure",10000,0,0
"2014-05-25","2014-05","경조사/회비","데이트","MT(with 현아)",20000,0,NA,20000,"expenditure",20000,0,0
"2014-05-25","2014-05","용돈/기타","담배","담배",2700,0,NA,2700,"expenditure",2700,0,0
"2014-05-25","2014-05","교통/차량","택시비P","택시비",0,33720,"현대M카드",33720,"expenditure",33720,0,0
"2014-05-26","2014-05","식비","평일점심","점심",8000,0,NA,8000,"expenditure",8000,0,0
"2014-05-26","2014-05","식비","평일저녁","저녁",8000,0,NA,8000,"expenditure",8000,0,0
"2014-05-26","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-27","2014-05","경조사/회비","모임회비","모임비",30000,0,NA,30000,"expenditure",30000,0,0
"2014-05-27","2014-05","교통/차량","택시비P","택시비",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-05-28","2014-05","식비","간식","간식",8000,0,NA,8000,"expenditure",8000,0,0
"2014-05-29","2014-05","식비","외식","아빠생신기념식사",0,41000,"현대M카드",41000,"expenditure",41000,0,0
"2014-05-29","2014-05","식비","부식","과일",0,12000,"현대M카드",12000,"expenditure",12000,0,0
"2014-05-30","2014-05","식비","평일점심","점심_도시락",6500,0,NA,6500,"expenditure",6500,0,0
"2014-05-30","2014-05","식비","간식","간식",1500,0,NA,1500,"expenditure",1500,0,0
"2014-05-30","2014-05","경조사/회비","데이트","다트게임(with 현아)",3000,0,NA,3000,"expenditure",3000,0,0
"2014-05-30","2014-05","경조사/회비","데이트","월향(with 현아)",0,40000,"현대M카드",40000,"expenditure",40000,0,0
"2014-05-31","2014-05","의복/미용","세탁수선비","신발세탁",3000,0,NA,3000,"expenditure",3000,0,0
"2014-05-31","2014-05","식비","간식","빵",5100,0,NA,5100,"expenditure",5100,0,0
"2014-05-31","2014-05","교통/차량","택시비P","택시비",0,6000,"현대M카드",6000,"expenditure",6000,0,0
"2014-05-31","2014-05","경조사/회비","데이트","도적(with 현아)",0,38000,"현대M카드",38000,"expenditure",38000,0,0
"2014-05-31","2014-05","생활용품","주방/욕실","러쉬 버블밤",0,8200,"현대M카드",8200,"expenditure",8200,0,0
"2014-06-01","2014-06","생활용품","잡화소모","모기약",12000,0,NA,12000,"expenditure",12000,0,0
"2014-06-01","2014-06","교통/차량","대중교통비","대중교통비정산(5월)",0,80300,"현대M카드",80300,"expenditure",80300,0,0
"2014-06-01","2014-06","세금/이자","기타","세이브론",0,2708,"현대M카드",2708,"expenditure",2708,0,0
"2014-06-01","2014-06","세금/이자","기타","신용지킴이 수수료",0,900,"현대M카드",900,"expenditure",900,0,0
"2014-06-02","2014-06","용돈/기타","담배","담배",3100,0,NA,3100,"expenditure",3100,0,0
"2014-06-02","2014-06","식비","평일점심","점심",0,7800,"현대M카드",7800,"expenditure",7800,0,0
"2014-06-02","2014-06","교통/차량","택시비P","택시",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-06-03","2014-06","식비","평일점심","점심",8000,0,NA,8000,"expenditure",8000,0,0
"2014-06-03","2014-06","식비","간식","아이스크림 쏨",12300,0,NA,12300,"expenditure",12300,0,0
"2014-06-03","2014-06","교통/차량","택시비P","택시",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-06-03","2014-06","교통/차량","택시비P","택시",0,21000,"현대M카드",21000,"expenditure",21000,0,0
"2014-06-04","2014-06","경조사/회비","데이트","커피(with 현아)",9500,0,NA,9500,"expenditure",9500,0,0
"2014-06-04","2014-06","식비","커피/음료","음료수",1200,0,NA,1200,"expenditure",1200,0,0
"2014-06-04","2014-06","경조사/회비","데이트","곰네집(with 현아)",0,26000,"현대M카드",26000,"expenditure",26000,0,0
"2014-06-05","2014-06","식비","평일점심","점심",12000,0,NA,12000,"expenditure",12000,0,0
"2014-06-05","2014-06","용돈/기타","담배","담배",3100,0,NA,3100,"expenditure",3100,0,0
"2014-06-05","2014-06","의복/미용","헤어/뷰티","준오헤어",0,25500,"현대M카드",25500,"expenditure",25500,0,0
"2014-06-06","2014-06","건강/문화","여행","가평여행(with 현아)",10300,0,NA,10300,"expenditure",10300,0,0
"2014-06-06","2014-06","건강/문화","여행","가평여행(장보기)",0,52400,"현대M카드",52400,"expenditure",52400,0,0
"2014-06-06","2014-06","건강/문화","여행","가평여행(추가구매)",0,7000,"현대M카드",7000,"expenditure",7000,0,0
"2014-06-06","2014-06","건강/문화","여행","가평여행(숨두부집)",0,24000,"현대M카드",24000,"expenditure",24000,0,0
"2014-06-07","2014-06","경조사/회비","데이트","맥도날드(with 현아)",12100,0,NA,12100,"expenditure",12100,0,0
"2014-06-08","2014-06","건강/문화","약국","[3/3개월] 프로페시아",0,56118,"신한 LOVE 카드",56118,"expenditure",56118,0,0
"2014-06-08","2014-06","식비","간식","파리바게트",6300,0,NA,6300,"expenditure",6300,0,0
"2014-06-09","2014-06","식비","평일점심","점심_전선생",6500,0,NA,6500,"expenditure",6500,0,0
"2014-06-09","2014-06","식비","평일저녁","저녁_미터스왕왕",10000,0,NA,10000,"expenditure",10000,0,0
"2014-06-10","2014-06","식비","평일저녁","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2014-06-10","2014-06","주거/통신","이동통신","핸드폰요금(5월)",0,81690,"현대M카드",81690,"expenditure",81690,0,0
"2014-06-11","2014-06","식비","평일저녁","저녁_자장면",6000,0,NA,6000,"expenditure",6000,0,0
"2014-06-11","2014-06","식비","평일점심","점심",9350,0,NA,9350,"expenditure",9350,0,0
"2014-06-11","2014-06","식비","간식","목캔디",1800,0,NA,1800,"expenditure",1800,0,0
"2014-06-11","2014-06","교통/차량","택시비P","택시",0,3100,"현대M카드",3100,"expenditure",3100,0,0
"2014-06-12","2014-06","식비","평일점심","점심_풀향기",11000,0,NA,11000,"expenditure",11000,0,0
"2014-06-12","2014-06","식비","간식","아이스크림 쏨",3600,0,NA,3600,"expenditure",3600,0,0
"2014-06-13","2014-06","교통/차량","택시비P","택시",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-06-14","2014-06","경조사/회비","데이트","아웃닭(with 현아)",0,25800,"현대M카드",25800,"expenditure",25800,0,0
"2014-06-14","2014-06","의복/미용","의류비","남방",0,29900,"현대M카드",29900,"expenditure",29900,0,0
"2014-06-15","2014-06","용돈/기타","담배","담배",2700,0,NA,2700,"expenditure",2700,0,0
"2014-06-16","2014-06","식비","평일저녁","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2014-06-16","2014-06","식비","커피/음료","음료수",900,0,NA,900,"expenditure",900,0,0
"2014-06-16","2014-06","식비","평일점심","점심",10000,0,NA,10000,"expenditure",10000,0,0
"2014-06-17","2014-06","식비","평일점심","저녁",8000,0,NA,8000,"expenditure",8000,0,0
"2014-06-18","2014-06","식비","평일저녁","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2014-06-18","2014-06","식비","평일점심","점심_찜닭",10000,0,NA,10000,"expenditure",10000,0,0
"2014-06-19","2014-06","식비","평일저녁","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2014-06-19","2014-06","식비","간식","간식",5000,0,NA,5000,"expenditure",5000,0,0
"2014-06-19","2014-06","식비","평일점심","점심_메밀묵사발",10000,0,NA,10000,"expenditure",10000,0,0
"2014-06-20","2014-06","식비","평일점심","점심_전선생",6500,0,NA,6500,"expenditure",6500,0,0
"2014-06-20","2014-06","교통/차량","택시비P","택시",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-06-20","2014-06","식비","외식","외식",0,19000,"현대M카드",19000,"expenditure",19000,0,0
"2014-06-21","2014-06","의복/미용","의류비","빽바지",0,49900,"현대M카드",49900,"expenditure",49900,0,0
"2014-06-22","2014-06","식비","커피/음료","음료수",1200,0,NA,1200,"expenditure",1200,0,0
"2014-06-22","2014-06","경조사/회비","데이트","마루돈까스(with 현아)",0,17500,"현대M카드",17500,"expenditure",17500,0,0
"2014-06-23","2014-06","식비","평일점심","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2014-06-23","2014-06","식비","커피/음료","음료수",1400,0,NA,1400,"expenditure",1400,0,0
"2014-06-23","2014-06","식비","평일점심","점심_순대국",7000,0,NA,7000,"expenditure",7000,0,0
"2014-06-24","2014-06","식비","커피/음료","음료수쏨",23100,0,NA,23100,"expenditure",23100,0,0
"2014-06-24","2014-06","식비","평일점심","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2014-06-24","2014-06","교통/차량","택시비P","택시",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-06-25","2014-06","건강/문화","보장성보험","보험비(실비)",40000,0,NA,40000,"expenditure",40000,0,0
"2014-06-25","2014-06","건강/문화","보장성보험","운전자보험",32000,0,NA,32000,"expenditure",32000,0,0
"2014-06-25","2014-06","용돈/기타","용돈","부모님용돈",3e+05,0,NA,3e+05,"expenditure",3e+05,0,0
"2014-06-25","2014-06","교통/차량","택시비P","택시",0,3000,"현대M카드",3000,"expenditure",3000,0,0
"2014-06-25","2014-06","경조사/회비","데이트","제주십육돈가(with 현아)",0,46000,"현대M카드",46000,"expenditure",46000,0,0
"2014-06-27","2014-06","식비","간식","와플간식",6300,0,NA,6300,"expenditure",6300,0,0
"2014-06-27","2014-06","식비","커피/음료","음료수",1610,0,NA,1610,"expenditure",1610,0,0
"2014-06-27","2014-06","식비","평일점심","저녁",12500,0,NA,12500,"expenditure",12500,0,0
"2014-06-27","2014-06","용돈/기타","담배","담배",3800,0,NA,3800,"expenditure",3800,0,0
"2014-06-28","2014-06","식비","술/유흥","맥주",6600,0,NA,6600,"expenditure",6600,0,0
"2014-06-28","2014-06","의복/미용","의류비","티쳐츠",5000,0,NA,5000,"expenditure",5000,0,0
"2014-06-28","2014-06","경조사/회비","데이트","오향족발(with 현아)",0,39000,"현대M카드",39000,"expenditure",39000,0,0
"2014-06-28","2014-06","경조사/회비","데이트","MT(with 현아)",0,40000,"현대M카드",40000,"expenditure",40000,0,0
"2014-06-28","2014-06","의복/미용","의류비","양말,속옷",0,22800,"현대M카드",22800,"expenditure",22800,0,0
"2014-06-29","2014-06","교통/차량","택시비P","택시",0,5520,"현대M카드",5520,"expenditure",5520,0,0
"2014-06-29","2014-06","식비","외식","외식",0,16000,"현대M카드",16000,"expenditure",16000,0,0
